t_otps,z_otps
12-Jan-2020 10:03:00,0.462145647377123
12-Jan-2020 11:03:00,0.602425596972375
12-Jan-2020 12:03:00,0.688139449225479
12-Jan-2020 13:03:00,0.700656444381458
12-Jan-2020 14:03:00,0.632921964364544
12-Jan-2020 15:03:00,0.491507745047872
12-Jan-2020 16:03:00,0.296085451835149
12-Jan-2020 17:03:00,0.0759526363098347
12-Jan-2020 18:03:00,-0.136050166307854
12-Jan-2020 19:03:00,-0.310809488373745
12-Jan-2020 20:03:00,-0.429208778752539
12-Jan-2020 21:03:00,-0.485414435029334
12-Jan-2020 22:03:00,-0.486376210759528
12-Jan-2020 23:03:00,-0.448198943552277
13-Jan-2020 00:03:00,-0.390923288339503
13-Jan-2020 01:03:00,-0.333228635226055
13-Jan-2020 02:03:00,-0.288031623303751
13-Jan-2020 03:03:00,-0.259547086302983
13-Jan-2020 04:03:00,-0.242360245229038
13-Jan-2020 05:03:00,-0.223078241899111
13-Jan-2020 06:03:00,-0.184653984244639
13-Jan-2020 07:03:00,-0.112433650533837
13-Jan-2020 08:03:00,3.35844546571944e-05
13-Jan-2020 09:03:00,0.147569495113003
13-Jan-2020 10:03:00,0.313545445850364
13-Jan-2020 11:03:00,0.473390553704789
13-Jan-2020 12:03:00,0.600021485960268
13-Jan-2020 13:03:00,0.669579234836321
13-Jan-2020 14:03:00,0.666356450354686
13-Jan-2020 15:03:00,0.586310966838839
13-Jan-2020 16:03:00,0.438641798206543
13-Jan-2020 17:03:00,0.244773809491527
13-Jan-2020 18:03:00,0.0343612281340959
13-Jan-2020 19:03:00,-0.161132878267669
13-Jan-2020 20:03:00,-0.315537396186948
13-Jan-2020 21:03:00,-0.413454374019294
13-Jan-2020 22:03:00,-0.452422848413994
13-Jan-2020 23:03:00,-0.441501776901435
14-Jan-2020 00:03:00,-0.397338961550973
14-Jan-2020 01:03:00,-0.339259897467752
14-Jan-2020 02:03:00,-0.28453524734621
14-Jan-2020 03:03:00,-0.244437569639952
14-Jan-2020 04:03:00,-0.221577024101468
14-Jan-2020 05:03:00,-0.209246200496709
14-Jan-2020 06:03:00,-0.19348115181334
14-Jan-2020 07:03:00,-0.157776596349274
14-Jan-2020 08:03:00,-0.0891343833628115
14-Jan-2020 09:03:00,0.0167483058871516
14-Jan-2020 10:03:00,0.153093033138303
14-Jan-2020 11:03:00,0.303112816702904
14-Jan-2020 12:03:00,0.443756716635908
14-Jan-2020 13:03:00,0.550651915894936
14-Jan-2020 14:03:00,0.603023482374413
14-Jan-2020 15:03:00,0.587962810283947
14-Jan-2020 16:03:00,0.503615771450127
14-Jan-2020 17:03:00,0.360566123378378
14-Jan-2020 18:03:00,0.180500981871024
14-Jan-2020 19:03:00,-0.00818490506200276
14-Jan-2020 20:03:00,-0.176908387004556
14-Jan-2020 21:03:00,-0.303443567524783
14-Jan-2020 22:03:00,-0.376275793800476
14-Jan-2020 23:03:00,-0.395624590424539
15-Jan-2020 00:03:00,-0.371503975584649
15-Jan-2020 01:03:00,-0.320092721102108
15-Jan-2020 02:03:00,-0.259586032367705
15-Jan-2020 03:03:00,-0.206101732678608
15-Jan-2020 04:03:00,-0.16995013630247
15-Jan-2020 05:03:00,-0.152937170306166
15-Jan-2020 06:03:00,-0.147809514605997
15-Jan-2020 07:03:00,-0.140661049847759
15-Jan-2020 08:03:00,-0.115911837475021
15-Jan-2020 09:03:00,-0.062082077463394
15-Jan-2020 10:03:00,0.0239191213996421
15-Jan-2020 11:03:00,0.135455324203726
15-Jan-2020 12:03:00,0.257725078642818
15-Jan-2020 13:03:00,0.371083344450158
15-Jan-2020 14:03:00,0.454940436759198
15-Jan-2020 15:03:00,0.491695161149829
15-Jan-2020 16:03:00,0.470553610575664
15-Jan-2020 17:03:00,0.390731854898868
15-Jan-2020 18:03:00,0.262877767420067
15-Jan-2020 19:03:00,0.107516662913376
15-Jan-2020 20:03:00,-0.0496109899088407
15-Jan-2020 21:03:00,-0.183874410967129
15-Jan-2020 22:03:00,-0.277386332312975
15-Jan-2020 23:03:00,-0.322079964932811
16-Jan-2020 00:03:00,-0.319842671932247
16-Jan-2020 01:03:00,-0.280615282165761
16-Jan-2020 02:03:00,-0.219597914570409
16-Jan-2020 03:03:00,-0.154053382667674
16-Jan-2020 04:03:00,-0.0996477974135415
16-Jan-2020 05:03:00,-0.0665666002138954
16-Jan-2020 06:03:00,-0.056531542167408
16-Jan-2020 07:03:00,-0.0622817506083532
16-Jan-2020 08:03:00,-0.0702991049832666
16-Jan-2020 09:03:00,-0.0658906559318649
16-Jan-2020 10:03:00,-0.0384253642129842
16-Jan-2020 11:03:00,0.0153986232422691
16-Jan-2020 12:03:00,0.0910162925802144
16-Jan-2020 13:03:00,0.177463491950963
16-Jan-2020 14:03:00,0.259664402997793
16-Jan-2020 15:03:00,0.321001901151079
16-Jan-2020 16:03:00,0.346414849845901
16-Jan-2020 17:03:00,0.326156074370288
16-Jan-2020 18:03:00,0.259331801582721
16-Jan-2020 19:03:00,0.15548130590928
16-Jan-2020 20:03:00,0.0328380185512349
16-Jan-2020 21:03:00,-0.0864487683530033
16-Jan-2020 22:03:00,-0.18214947202254
16-Jan-2020 23:03:00,-0.240447600623321
17-Jan-2020 00:03:00,-0.255837324135071
17-Jan-2020 01:03:00,-0.230831648227088
17-Jan-2020 02:03:00,-0.174668530701252
17-Jan-2020 03:03:00,-0.101657497409592
17-Jan-2020 04:03:00,-0.0288080521241424
17-Jan-2020 05:03:00,0.0277976598163667
17-Jan-2020 06:03:00,0.0573990092360496
17-Jan-2020 07:03:00,0.0579413953564889
17-Jan-2020 08:03:00,0.0365118088128228
17-Jan-2020 09:03:00,0.00630603716258137
17-Jan-2020 10:03:00,-0.0183875207694983
17-Jan-2020 11:03:00,-0.0267136786972506
17-Jan-2020 12:03:00,-0.0135849156636463
17-Jan-2020 13:03:00,0.0201314219498062
17-Jan-2020 14:03:00,0.0683841243645837
17-Jan-2020 15:03:00,0.120810615904542
17-Jan-2020 16:03:00,0.164047332459745
17-Jan-2020 17:03:00,0.184407056059661
17-Jan-2020 18:03:00,0.172012841391115
17-Jan-2020 19:03:00,0.124876537112618
17-Jan-2020 20:03:00,0.0506236542254262
17-Jan-2020 21:03:00,-0.0354367560325577
17-Jan-2020 22:03:00,-0.115050680806095
17-Jan-2020 23:03:00,-0.172142233965516
18-Jan-2020 00:03:00,-0.196140504686521
18-Jan-2020 01:03:00,-0.183028504654743
18-Jan-2020 02:03:00,-0.135172215858713
18-Jan-2020 03:03:00,-0.061037036909185
18-Jan-2020 04:03:00,0.0253419033929568
18-Jan-2020 05:03:00,0.106303693318468
18-Jan-2020 06:03:00,0.16462059291819
18-Jan-2020 07:03:00,0.188627224951598
18-Jan-2020 08:03:00,0.175949669748932
18-Jan-2020 09:03:00,0.133729028406013
18-Jan-2020 10:03:00,0.0752944252248079
18-Jan-2020 11:03:00,0.0153496573659742
18-Jan-2020 12:03:00,-0.0338177930216577
18-Jan-2020 13:03:00,-0.064028613189669
18-Jan-2020 14:03:00,-0.0715794978028073
18-Jan-2020 15:03:00,-0.0576092755832356
18-Jan-2020 16:03:00,-0.0286731986382272
18-Jan-2020 17:03:00,0.00371032417078522
18-Jan-2020 18:03:00,0.0258659005967974
18-Jan-2020 19:03:00,0.0268160172533607
18-Jan-2020 20:03:00,0.00292142547575079
18-Jan-2020 21:03:00,-0.0403749978459478
18-Jan-2020 22:03:00,-0.0906960866504606
18-Jan-2020 23:03:00,-0.133302388706487
19-Jan-2020 00:03:00,-0.155419972783071
19-Jan-2020 01:03:00,-0.148596109372601
19-Jan-2020 02:03:00,-0.109373139456893
19-Jan-2020 03:03:00,-0.0397027430703179
19-Jan-2020 04:03:00,0.0522163125856971
19-Jan-2020 05:03:00,0.15168270805497
19-Jan-2020 06:03:00,0.23955316434975
19-Jan-2020 07:03:00,0.297109099715211
19-Jan-2020 08:03:00,0.311940738805733
19-Jan-2020 09:03:00,0.281811964173188
19-Jan-2020 10:03:00,0.214509298519669
19-Jan-2020 11:03:00,0.124236141992639
19-Jan-2020 12:03:00,0.0270590211676059
19-Jan-2020 13:03:00,-0.0622943177058621
19-Jan-2020 14:03:00,-0.131898769752586
19-Jan-2020 15:03:00,-0.173632739492295
19-Jan-2020 16:03:00,-0.18481898303676
19-Jan-2020 17:03:00,-0.169909210067751
19-Jan-2020 18:03:00,-0.14026843247117
19-Jan-2020 19:03:00,-0.110725635275165
19-Jan-2020 20:03:00,-0.0938508209734479
19-Jan-2020 21:03:00,-0.0949137572733207
19-Jan-2020 22:03:00,-0.110317034709444
19-Jan-2020 23:03:00,-0.129996959695093
20-Jan-2020 00:03:00,-0.141773861458353
20-Jan-2020 01:03:00,-0.13497715466451
20-Jan-2020 02:03:00,-0.102195523602226
20-Jan-2020 03:03:00,-0.0400483535445777
20-Jan-2020 04:03:00,0.0495818130669819
20-Jan-2020 05:03:00,0.157816684567216
20-Jan-2020 06:03:00,0.268306359245334
20-Jan-2020 07:03:00,0.359934126766214
20-Jan-2020 08:03:00,0.412663177697519
20-Jan-2020 09:03:00,0.413982151750239
20-Jan-2020 10:03:00,0.36260555667687
20-Jan-2020 11:03:00,0.267794850759614
20-Jan-2020 12:03:00,0.145475706805962
20-Jan-2020 13:03:00,0.0138901353976679
20-Jan-2020 14:03:00,-0.109296783231415
20-Jan-2020 15:03:00,-0.208645729210943
20-Jan-2020 16:03:00,-0.27280365642058
20-Jan-2020 17:03:00,-0.297197936696893
20-Jan-2020 18:03:00,-0.286215451060084
20-Jan-2020 19:03:00,-0.252567504338387
20-Jan-2020 20:03:00,-0.212868634076599
20-Jan-2020 21:03:00,-0.181139101098684
20-Jan-2020 22:03:00,-0.163661009121217
20-Jan-2020 23:03:00,-0.157802630928539
21-Jan-2020 00:03:00,-0.154719499123676
21-Jan-2020 01:03:00,-0.143530951383606
21-Jan-2020 02:03:00,-0.114491169204866
21-Jan-2020 03:03:00,-0.0605578245198139
21-Jan-2020 04:03:00,0.0214207941233917
21-Jan-2020 05:03:00,0.12873855602405
21-Jan-2020 06:03:00,0.250712522163512
21-Jan-2020 07:03:00,0.368616008388659
21-Jan-2020 08:03:00,0.459384065890095
21-Jan-2020 09:03:00,0.502357453155778
21-Jan-2020 10:03:00,0.485935125263257
21-Jan-2020 11:03:00,0.410794454960178
21-Jan-2020 12:03:00,0.288564961342932
21-Jan-2020 13:03:00,0.137634781372419
21-Jan-2020 14:03:00,-0.0211517277745278
21-Jan-2020 15:03:00,-0.16740780361024
21-Jan-2020 16:03:00,-0.283311839861841
21-Jan-2020 17:03:00,-0.356241948185847
21-Jan-2020 18:03:00,-0.381992334886181
21-Jan-2020 19:03:00,-0.366722452561713
21-Jan-2020 20:03:00,-0.325393236827845
21-Jan-2020 21:03:00,-0.276321034182841
21-Jan-2020 22:03:00,-0.234210890215673
21-Jan-2020 23:03:00,-0.205267354108587
22-Jan-2020 00:03:00,-0.186600683872267
22-Jan-2020 01:03:00,-0.169297106071963
22-Jan-2020 02:03:00,-0.142573046306853
22-Jan-2020 03:03:00,-0.0968217306603121
22-Jan-2020 04:03:00,-0.0253419969543396
22-Jan-2020 05:03:00,0.0740080758140951
22-Jan-2020 06:03:00,0.196498374968991
22-Jan-2020 07:03:00,0.328669712173378
22-Jan-2020 08:03:00,0.449189471570834
22-Jan-2020 09:03:00,0.533642692335857
22-Jan-2020 10:03:00,0.561858951858246
22-Jan-2020 11:03:00,0.524347204360568
22-Jan-2020 12:03:00,0.424769925905077
22-Jan-2020 13:03:00,0.277886797068193
22-Jan-2020 14:03:00,0.104969150073992
22-Jan-2020 15:03:00,-0.070677883173769
22-Jan-2020 16:03:00,-0.22691332786802
22-Jan-2020 17:03:00,-0.345356414317889
22-Jan-2020 18:03:00,-0.414402531038074
22-Jan-2020 19:03:00,-0.432263657259412
22-Jan-2020 20:03:00,-0.408055349174756
22-Jan-2020 21:03:00,-0.359078556559649
22-Jan-2020 22:03:00,-0.304576204000637
22-Jan-2020 23:03:00,-0.258727607521448
23-Jan-2020 00:03:00,-0.226346803541287
23-Jan-2020 01:03:00,-0.203013500426141
23-Jan-2020 02:03:00,-0.178608355099022
23-Jan-2020 03:03:00,-0.141660203387252
23-Jan-2020 04:03:00,-0.082566444400124
23-Jan-2020 05:03:00,0.00438166783839602
23-Jan-2020 06:03:00,0.119126592264759
23-Jan-2020 07:03:00,0.25377285512878
23-Jan-2020 08:03:00,0.391592048478732
23-Jan-2020 09:03:00,0.509053651930136
23-Jan-2020 10:03:00,0.581495530546288
23-Jan-2020 11:03:00,0.590573917934521
23-Jan-2020 12:03:00,0.530084571703215
23-Jan-2020 13:03:00,0.407513045799204
23-Jan-2020 14:03:00,0.241191998589255
23-Jan-2020 15:03:00,0.055207603186183
23-Jan-2020 16:03:00,-0.125454578311692
23-Jan-2020 17:03:00,-0.278482531835216
23-Jan-2020 18:03:00,-0.387073063208664
23-Jan-2020 19:03:00,-0.442729183496749
23-Jan-2020 20:03:00,-0.447453428282496
23-Jan-2020 21:03:00,-0.413602836731033
23-Jan-2020 22:03:00,-0.360121109343744
23-Jan-2020 23:03:00,-0.305928937688736
24-Jan-2020 00:03:00,-0.263320552734834
24-Jan-2020 01:03:00,-0.234493371249023
24-Jan-2020 02:03:00,-0.212493015572517
24-Jan-2020 03:03:00,-0.185325335969644
24-Jan-2020 04:03:00,-0.140702466665071
24-Jan-2020 05:03:00,-0.0695902919902091
24-Jan-2020 06:03:00,0.0316005822262891
24-Jan-2020 07:03:00,0.159403234334573
24-Jan-2020 08:03:00,0.3020718626519
24-Jan-2020 09:03:00,0.439823444822085
24-Jan-2020 10:03:00,0.547967427863854
24-Jan-2020 11:03:00,0.603022039272216
24-Jan-2020 12:03:00,0.589801238861047
24-Jan-2020 13:03:00,0.506332449284168
24-Jan-2020 14:03:00,0.364400578240857
24-Jan-2020 15:03:00,0.18587973383785
24-Jan-2020 16:03:00,-0.00297752132850545
24-Jan-2020 17:03:00,-0.176859379617071
24-Jan-2020 18:03:00,-0.315198422956527
24-Jan-2020 19:03:00,-0.404769578898622
24-Jan-2020 20:03:00,-0.441629384966754
24-Jan-2020 21:03:00,-0.432005606323638
24-Jan-2020 22:03:00,-0.390901854163467
24-Jan-2020 23:03:00,-0.337663435150291
25-Jan-2020 00:03:00,-0.289505662721737
25-Jan-2020 01:03:00,-0.255658786122809
25-Jan-2020 02:03:00,-0.234853015195291
25-Jan-2020 03:03:00,-0.217118608927421
25-Jan-2020 04:03:00,-0.188571278939924
25-Jan-2020 05:03:00,-0.136667857420892
25-Jan-2020 06:03:00,-0.0540144790043666
25-Jan-2020 07:03:00,0.0596488555563313
25-Jan-2020 08:03:00,0.196660708661786
25-Jan-2020 09:03:00,0.341502944051757
25-Jan-2020 10:03:00,0.472316237386927
25-Jan-2020 11:03:00,0.564752681727589
25-Jan-2020 12:03:00,0.598001958015751
25-Jan-2020 13:03:00,0.561118713873324
25-Jan-2020 14:03:00,0.456892563578131
25-Jan-2020 15:03:00,0.301383734679471
25-Jan-2020 16:03:00,0.119411526389627
25-Jan-2020 17:03:00,-0.0618145200674467
25-Jan-2020 18:03:00,-0.218384896921015
25-Jan-2020 19:03:00,-0.3333541572376
25-Jan-2020 20:03:00,-0.398526435408097
25-Jan-2020 21:03:00,-0.415044167114933
25-Jan-2020 22:03:00,-0.392856491406989
25-Jan-2020 23:03:00,-0.348390145416354
26-Jan-2020 00:03:00,-0.299980666719125
26-Jan-2020 01:03:00,-0.261975318005623
26-Jan-2020 02:03:00,-0.239811451088058
26-Jan-2020 03:03:00,-0.228466320636975
26-Jan-2020 04:03:00,-0.215111416398206
26-Jan-2020 05:03:00,-0.184608141528137
26-Jan-2020 06:03:00,-0.125221078734661
26-Jan-2020 07:03:00,-0.0323952589912766
26-Jan-2020 08:03:00,0.0899679481985216
26-Jan-2020 09:03:00,0.230008339277203
26-Jan-2020 10:03:00,0.369382362238495
26-Jan-2020 11:03:00,0.485741348039905
26-Jan-2020 12:03:00,0.556748063673158
26-Jan-2020 13:03:00,0.565522101648911
26-Jan-2020 14:03:00,0.505981785578305
26-Jan-2020 15:03:00,0.385664960576066
26-Jan-2020 16:03:00,0.22431119193906
26-Jan-2020 17:03:00,0.0485325465549449
26-Jan-2020 18:03:00,-0.115127026358427
26-Jan-2020 19:03:00,-0.245956544746583
26-Jan-2020 20:03:00,-0.332092153671398
26-Jan-2020 21:03:00,-0.37098688779643
26-Jan-2020 22:03:00,-0.368452663872481
26-Jan-2020 23:03:00,-0.33695314211176
27-Jan-2020 00:03:00,-0.292878547843687
27-Jan-2020 01:03:00,-0.252357032591373
27-Jan-2020 02:03:00,-0.226193253803477
27-Jan-2020 03:03:00,-0.215891309178642
27-Jan-2020 04:03:00,-0.212995164045616
27-Jan-2020 05:03:00,-0.202555197607197
27-Jan-2020 06:03:00,-0.16926842202294
27-Jan-2020 07:03:00,-0.103412436428549
27-Jan-2020 08:03:00,-0.00414715694430339
27-Jan-2020 09:03:00,0.120385816678592
27-Jan-2020 10:03:00,0.255041152051052
27-Jan-2020 11:03:00,0.380313613446304
27-Jan-2020 12:03:00,0.475214601113726
27-Jan-2020 13:03:00,0.520878759533715
27-Jan-2020 14:03:00,0.505110187265139
27-Jan-2020 15:03:00,0.426711323854237
27-Jan-2020 16:03:00,0.297361151522819
27-Jan-2020 17:03:00,0.139337705451872
27-Jan-2020 18:03:00,-0.0205294187021583
27-Jan-2020 19:03:00,-0.158127785230366
27-Jan-2020 20:03:00,-0.257450370088051
27-Jan-2020 21:03:00,-0.312452706272254
27-Jan-2020 22:03:00,-0.325936243606837
27-Jan-2020 23:03:00,-0.307208471719699
28-Jan-2020 00:03:00,-0.269725895078491
28-Jan-2020 01:03:00,-0.22855724519149
28-Jan-2020 02:03:00,-0.19692443127145
28-Jan-2020 03:03:00,-0.182016265375707
28-Jan-2020 04:03:00,-0.181830420623472
28-Jan-2020 05:03:00,-0.185287586700511
28-Jan-2020 06:03:00,-0.17642101817019
28-Jan-2020 07:03:00,-0.140971088348712
28-Jan-2020 08:03:00,-0.0721567022719287
28-Jan-2020 09:03:00,0.026963650765217
28-Jan-2020 10:03:00,0.144836326036745
28-Jan-2020 11:03:00,0.264714136742502
28-Jan-2020 12:03:00,0.36792263300209
28-Jan-2020 13:03:00,0.436490016664558
28-Jan-2020 14:03:00,0.455923691396493
28-Jan-2020 15:03:00,0.418782178198786
28-Jan-2020 16:03:00,0.328134677144113
28-Jan-2020 17:03:00,0.198661404555617
28-Jan-2020 18:03:00,0.0536412613864694
28-Jan-2020 19:03:00,-0.0816182636626171
28-Jan-2020 20:03:00,-0.186996178410849
28-Jan-2020 21:03:00,-0.252073181769732
28-Jan-2020 22:03:00,-0.2764864144746
28-Jan-2020 23:03:00,-0.267288454945114
29-Jan-2020 00:03:00,-0.235709673417319
29-Jan-2020 01:03:00,-0.194791758004323
29-Jan-2020 02:03:00,-0.157490095086398
29-Jan-2020 03:03:00,-0.134039499854524
29-Jan-2020 04:03:00,-0.128484548790017
29-Jan-2020 05:03:00,-0.136146626987129
29-Jan-2020 06:03:00,-0.144387536358136
29-Jan-2020 07:03:00,-0.137379331750929
29-Jan-2020 08:03:00,-0.10285323590709
29-Jan-2020 09:03:00,-0.0372734553195853
29-Jan-2020 10:03:00,0.0530750419705231
29-Jan-2020 11:03:00,0.154829021590191
29-Jan-2020 12:03:00,0.251685725188108
29-Jan-2020 13:03:00,0.327601372122332
29-Jan-2020 14:03:00,0.368646874467039
29-Jan-2020 15:03:00,0.36480712920149
29-Jan-2020 16:03:00,0.312744885102626
29-Jan-2020 17:03:00,0.218638064828321
29-Jan-2020 18:03:00,0.0986766454834053
29-Jan-2020 19:03:00,-0.0245293252787866
29-Jan-2020 20:03:00,-0.128754388552992
29-Jan-2020 21:03:00,-0.198872969252819
29-Jan-2020 22:03:00,-0.230101721361346
29-Jan-2020 23:03:00,-0.226791923582445
30-Jan-2020 00:03:00,-0.198662636265994
30-Jan-2020 01:03:00,-0.157329918280392
30-Jan-2020 02:03:00,-0.11448865152103
30-Jan-2020 03:03:00,-0.0808378441600667
30-Jan-2020 04:03:00,-0.0641048191355534
30-Jan-2020 05:03:00,-0.0660138991590142
30-Jan-2020 06:03:00,-0.0801898952835812
30-Jan-2020 07:03:00,-0.0934605904575105
30-Jan-2020 08:03:00,-0.0910142354632664
30-Jan-2020 09:03:00,-0.0629489273184386
30-Jan-2020 10:03:00,-0.00848743644291036
30-Jan-2020 11:03:00,0.0642841516428724
30-Jan-2020 12:03:00,0.142179741538546
30-Jan-2020 13:03:00,0.211201240947949
30-Jan-2020 14:03:00,0.259042736702756
30-Jan-2020 15:03:00,0.275924170084588
30-Jan-2020 16:03:00,0.255574460526354
30-Jan-2020 17:03:00,0.197525319135158
30-Jan-2020 18:03:00,0.109591790815714
30-Jan-2020 19:03:00,0.00791436683798663
30-Jan-2020 20:03:00,-0.087030464483017
30-Jan-2020 21:03:00,-0.157129526037658
30-Jan-2020 22:03:00,-0.1924498199913
30-Jan-2020 23:03:00,-0.193035131631909
31-Jan-2020 00:03:00,-0.166406539011323
31-Jan-2020 01:03:00,-0.123305457080986
31-Jan-2020 02:03:00,-0.0746388865528972
31-Jan-2020 03:03:00,-0.0305136055854889
31-Jan-2020 04:03:00,0.000147921073011223
31-Jan-2020 05:03:00,0.011282657550191
31-Jan-2020 06:03:00,0.00257456017468949
31-Jan-2020 07:03:00,-0.0187582977416794
31-Jan-2020 08:03:00,-0.0397153684561424
31-Jan-2020 09:03:00,-0.0468386017144371
31-Jan-2020 10:03:00,-0.0322411723817997
31-Jan-2020 11:03:00,0.00330628146135557
31-Jan-2020 12:03:00,0.051753047091
31-Jan-2020 13:03:00,0.101929900645279
31-Jan-2020 14:03:00,0.143294252821105
31-Jan-2020 15:03:00,0.167369730104664
31-Jan-2020 16:03:00,0.167667117491356
31-Jan-2020 17:03:00,0.140264533432272
31-Jan-2020 18:03:00,0.0860282738121146
31-Jan-2020 19:03:00,0.012943383054486
31-Jan-2020 20:03:00,-0.0641948273304375
31-Jan-2020 21:03:00,-0.127974250694372
31-Jan-2020 22:03:00,-0.164640866476542
31-Jan-2020 23:03:00,-0.168782942597253
01-Feb-2020 00:03:00,-0.143808914276572
01-Feb-2020 01:03:00,-0.0987020526646521
01-Feb-2020 02:03:00,-0.0439695773314082
01-Feb-2020 03:03:00,0.0105575931627922
01-Feb-2020 04:03:00,0.0558820723235485
01-Feb-2020 05:03:00,0.0839361012073334
01-Feb-2020 06:03:00,0.0893846197760027
01-Feb-2020 07:03:00,0.0725851082704137
01-Feb-2020 08:03:00,0.041104420261496
01-Feb-2020 09:03:00,0.00758627262647492
01-Feb-2020 10:03:00,-0.0155363545245802
01-Feb-2020 11:03:00,-0.0213546074534543
01-Feb-2020 12:03:00,-0.0105343926994292
01-Feb-2020 13:03:00,0.0106766811940472
01-Feb-2020 14:03:00,0.0343093763731079
01-Feb-2020 15:03:00,0.0533839112715009
01-Feb-2020 16:03:00,0.0622880986288565
01-Feb-2020 17:03:00,0.0562219475492311
01-Feb-2020 18:03:00,0.0319127232021685
01-Feb-2020 19:03:00,-0.00990115863760734
01-Feb-2020 20:03:00,-0.0621911019622232
01-Feb-2020 21:03:00,-0.112243177084574
01-Feb-2020 22:03:00,-0.145882674440487
01-Feb-2020 23:03:00,-0.153111601133894
02-Feb-2020 00:03:00,-0.131671823066337
02-Feb-2020 01:03:00,-0.0866163998899146
02-Feb-2020 02:03:00,-0.0269957403515401
02-Feb-2020 03:03:00,0.0374331919033449
02-Feb-2020 04:03:00,0.0974600696573644
02-Feb-2020 05:03:00,0.144151860809947
02-Feb-2020 06:03:00,0.169210945537884
02-Feb-2020 07:03:00,0.167273897274633
02-Feb-2020 08:03:00,0.139020899779182
02-Feb-2020 09:03:00,0.0923768991192737
02-Feb-2020 10:03:00,0.0400421105695686
02-Feb-2020 11:03:00,-0.00562353392179447
02-Feb-2020 12:03:00,-0.0371996901511546
02-Feb-2020 13:03:00,-0.0535714901002349
02-Feb-2020 14:03:00,-0.0579601519630346
02-Feb-2020 15:03:00,-0.0549415232528673
02-Feb-2020 16:03:00,-0.0489101558154198
02-Feb-2020 17:03:00,-0.0443807173160407
02-Feb-2020 18:03:00,-0.0463827198775497
02-Feb-2020 19:03:00,-0.0591059854211857
02-Feb-2020 20:03:00,-0.0829713020569309
02-Feb-2020 21:03:00,-0.112426726670224
02-Feb-2020 22:03:00,-0.136842901905616
02-Feb-2020 23:03:00,-0.144658237851856
03-Feb-2020 00:03:00,-0.128340785531054
03-Feb-2020 01:03:00,-0.0871007352036101
03-Feb-2020 02:03:00,-0.0261469825059047
03-Feb-2020 03:03:00,0.0460795583938882
03-Feb-2020 04:03:00,0.12019074511537
03-Feb-2020 05:03:00,0.186443589284993
03-Feb-2020 06:03:00,0.234655094607173
03-Feb-2020 07:03:00,0.255358954427379
03-Feb-2020 08:03:00,0.24280263874956
03-Feb-2020 09:03:00,0.198131437803263
03-Feb-2020 10:03:00,0.130167477374576
03-Feb-2020 11:03:00,0.0526125399837391
03-Feb-2020 12:03:00,-0.0208798060167604
03-Feb-2020 13:03:00,-0.0808039514429486
03-Feb-2020 14:03:00,-0.123005973092885
03-Feb-2020 15:03:00,-0.147337118108876
03-Feb-2020 16:03:00,-0.155835782437413
03-Feb-2020 17:03:00,-0.15211198063193
03-Feb-2020 18:03:00,-0.141675491266767
03-Feb-2020 19:03:00,-0.13151464846872
03-Feb-2020 20:03:00,-0.127770901993928
03-Feb-2020 21:03:00,-0.132376292817174
03-Feb-2020 22:03:00,-0.14105188365793
03-Feb-2020 23:03:00,-0.144532691047229
04-Feb-2020 00:03:00,-0.132623411876266
04-Feb-2020 01:03:00,-0.098644664864275
04-Feb-2020 02:03:00,-0.0417561369370529
04-Feb-2020 03:03:00,0.0334989531604205
04-Feb-2020 04:03:00,0.119041287885454
04-Feb-2020 05:03:00,0.204671950022894
04-Feb-2020 06:03:00,0.278587747599343
04-Feb-2020 07:03:00,0.328143758683632
04-Feb-2020 08:03:00,0.342180882791037
04-Feb-2020 09:03:00,0.314708836735131
04-Feb-2020 10:03:00,0.247966946233139
04-Feb-2020 11:03:00,0.152643444135011
04-Feb-2020 12:03:00,0.0447110016819338
04-Feb-2020 13:03:00,-0.0594381432671574
04-Feb-2020 14:03:00,-0.146970892750976
04-Feb-2020 15:03:00,-0.210201788289894
04-Feb-2020 16:03:00,-0.246252343878642
04-Feb-2020 17:03:00,-0.25630336882659
04-Feb-2020 18:03:00,-0.245322096003597
04-Feb-2020 19:03:00,-0.221680521901985
04-Feb-2020 20:03:00,-0.195426616796733
04-Feb-2020 21:03:00,-0.174911629404281
04-Feb-2020 22:03:00,-0.163184387985104
04-Feb-2020 23:03:00,-0.156380876029108
05-Feb-2020 00:03:00,-0.14535937521347
05-Feb-2020 01:03:00,-0.119773094620173
05-Feb-2020 02:03:00,-0.0723213436916087
05-Feb-2020 03:03:00,-0.00120130633361626
05-Feb-2020 04:03:00,0.089626544089953
05-Feb-2020 05:03:00,0.19134939017272
05-Feb-2020 06:03:00,0.291329472104991
05-Feb-2020 07:03:00,0.374250906960156
05-Feb-2020 08:03:00,0.424256245098347
05-Feb-2020 09:03:00,0.428554542048024
05-Feb-2020 10:03:00,0.381575973560579
05-Feb-2020 11:03:00,0.287645353271831
05-Feb-2020 12:03:00,0.160499043723396
05-Feb-2020 13:03:00,0.0196565779054756
05-Feb-2020 14:03:00,-0.1146231863485
05-Feb-2020 15:03:00,-0.225632800696565
05-Feb-2020 16:03:00,-0.302594069580169
05-Feb-2020 17:03:00,-0.341372374470639
05-Feb-2020 18:03:00,-0.344355632015248
05-Feb-2020 19:03:00,-0.319793403902194
05-Feb-2020 20:03:00,-0.280094186187571
